Unnamed: 0,typeid_x,afstemningid,aktørid,party,dato
745001,1,7154,15782,Det Konservative Folkeparti,2019-06-21 13:00:00
745002,1,7154,15774,Danmarksdemokraterne,2019-06-21 13:00:00
745003,1,7154,15800,Liberal Alliance,2019-06-21 13:00:00
745004,1,7154,15787,Socialdemokratiet,2019-06-21 13:00:00
745005,1,7154,15775,Alternativet,2019-06-21 13:00:00
745006,1,7154,15790,Det Konservative Folkeparti,2019-06-21 13:00:00
745007,1,7154,15757,Inuit Ataqatigiit,2019-06-21 13:00:00
745008,1,7154,655,Enhedslisten,2019-06-21 13:00:00
745009,1,7154,15762,Socialdemokratiet,2019-06-21 13:00:00
745010,1,7154,15788,Socialistisk Folkeparti,2019-06-21 13:00:00
745011,1,7154,15792,Socialistisk Folkeparti,2019-06-21 13:00:00
745012,1,7154,15785,Enhedslisten,2019-06-21 13:00:00
745013,1,7154,176,Enhedslisten,2019-06-21 13:00:00
745014,1,7154,15770,Socialdemokratiet,2019-06-21 13:00:00
745015,1,7154,15776,Socialdemokratiet,2019-06-21 13:00:00
745016,1,7154,15794,Socialistisk Folkeparti,2019-06-21 13:00:00
745017,1,7154,15760,Socialdemokratiet,2019-06-21 13:00:00
745018,1,7154,16180,Socialdemokratiet,2019-06-21 13:00:00
745019,1,7154,16351,Socialdemokratiet,2019-06-21 13:00:00
745020,1,7154,16503,Socialdemokratiet,2019-06-21 13:00:00
745021,1,7154,16610,Socialdemokratiet,2019-06-21 13:00:00
745022,1,7154,16728,Socialistisk Folkeparti,2019-06-21 13:00:00
745023,1,7154,17141,Det Konservative Folkeparti,2019-06-21 13:00:00
745024,1,7154,17140,Uden for folketingsgrupperne,2019-06-21 13:00:00
745025,1,7154,17267,Radikale Venstre,2019-06-21 13:00:00
745026,1,7154,17629,Danmarksdemokraterne,2019-06-21 13:00:00
745027,1,7154,17628,Socialistisk Folkeparti,2019-06-21 13:00:00
745028,1,7154,9976,Enhedslisten,2019-06-21 13:00:00
745029,1,7154,17990,Venstre,2019-06-21 13:00:00
745030,1,7154,18265,Venstre,2019-06-21 13:00:00
745031,1,7154,18698,Venstre,2019-06-21 13:00:00
745032,1,7154,18700,Venstre,2019-06-21 13:00:00
745033,1,7154,18711,Det Konservative Folkeparti,2019-06-21 13:00:00
745034,1,7154,18706,Socialistisk Folkeparti,2019-06-21 13:00:00
745035,1,7154,18701,Venstre,2019-06-21 13:00:00
745036,1,7154,18717,Socialdemokratiet,2019-06-21 13:00:00
745037,1,7154,18728,Radikale Venstre,2019-06-21 13:00:00
745038,1,7154,18707,Socialistisk Folkeparti,2019-06-21 13:00:00
745039,1,7154,18722,Uden for folketingsgrupperne,2019-06-21 13:00:00
745040,1,7154,18696,Venstre,2019-06-21 13:00:00
745041,1,7154,18720,Socialdemokratiet,2019-06-21 13:00:00
745042,1,7154,18712,Det Konservative Folkeparti,2019-06-21 13:00:00
745043,1,7154,18688,Siumut,2019-06-21 13:00:00
745044,1,7154,18713,Det Konservative Folkeparti,2019-06-21 13:00:00
745045,1,7154,18714,Socialdemokratiet,2019-06-21 13:00:00
745046,1,7154,18718,Socialdemokratiet,2019-06-21 13:00:00
745047,1,7154,11702,Det Konservative Folkeparti,2019-06-21 13:00:00
745048,1,7154,18726,Radikale Venstre,2019-06-21 13:00:00
745049,1,7154,18724,Borgernes Parti,2019-06-21 13:00:00
745050,1,7154,18699,Venstre,2019-06-21 13:00:00
745051,1,7154,238,Dansk Folkeparti,2019-06-21 13:00:00
745052,1,7154,18709,Socialistisk Folkeparti,2019-06-21 13:00:00
745053,1,7154,18708,Socialistisk Folkeparti,2019-06-21 13:00:00
745054,1,7154,18715,Socialdemokratiet,2019-06-21 13:00:00
745055,1,7154,18725,Radikale Venstre,2019-06-21 13:00:00
745056,1,7154,18704,Socialistisk Folkeparti,2019-06-21 13:00:00
745057,1,7154,18727,Radikale Venstre,2019-06-21 13:00:00
745058,1,7154,18729,Radikale Venstre,2019-06-21 13:00:00
745059,1,7154,661,Uden for folketingsgrupperne,2019-06-21 13:00:00
745060,1,7154,18691,Frie Grønne,2019-06-21 13:00:00
745061,1,7154,18716,Socialdemokratiet,2019-06-21 13:00:00
745062,1,7154,18705,Socialistisk Folkeparti,2019-06-21 13:00:00
745063,1,7154,18721,Dansk Folkeparti,2019-06-21 13:00:00
745064,1,7154,18695,Venstre,2019-06-21 13:00:00
745065,1,7154,18703,Liberal Alliance,2019-06-21 13:00:00
745066,1,7154,18694,Enhedslisten,2019-06-21 13:00:00
745067,1,7154,18723,Liberal Alliance,2019-06-21 13:00:00
745068,1,7154,18693,Enhedslisten,2019-06-21 13:00:00
745069,1,7154,18719,Socialdemokratiet,2019-06-21 13:00:00
745070,1,7154,18692,Frie Grønne,2019-06-21 13:00:00
745071,1,7154,18702,Venstre,2019-06-21 13:00:00
745072,1,7156,152,Socialdemokratiet,2019-06-25 13:00:00
745073,1,7156,49,Venstre,2019-06-25 13:00:00
745074,1,7156,220,Socialdemokratiet,2019-06-25 13:00:00
745075,1,7156,183,Danmarksdemokraterne,2019-06-25 13:00:00
745076,1,7156,98,Dansk Folkeparti,2019-06-25 13:00:00
745077,1,7156,184,Socialdemokratiet,2019-06-25 13:00:00
745078,1,7156,121,Socialistisk Folkeparti,2019-06-25 13:00:00
745079,1,7156,93,Venstre,2019-06-25 13:00:00
745080,1,7156,197,Socialdemokratiet,2019-06-25 13:00:00
745081,1,7156,246,Socialdemokratiet,2019-06-25 13:00:00
745082,1,7156,244,Socialdemokratiet,2019-06-25 13:00:00
745083,1,7156,67,Socialdemokratiet,2019-06-25 13:00:00
745084,1,7156,1454,Det Konservative Folkeparti,2019-06-25 13:00:00
745085,1,7156,55,Radikale Venstre,2019-06-25 13:00:00
745086,1,7156,260,Socialdemokratiet,2019-06-25 13:00:00
745087,1,7156,154,Socialdemokratiet,2019-06-25 13:00:00
745088,1,7156,201,Socialdemokratiet,2019-06-25 13:00:00
745089,1,7156,38,Socialdemokratiet,2019-06-25 13:00:00
745090,1,7156,352,Socialdemokratiet,2019-06-25 13:00:00
745091,1,7156,24,Venstre,2019-06-25 13:00:00
745092,1,7156,217,Venstre,2019-06-25 13:00:00
745093,1,7156,194,Venstre,2019-06-25 13:00:00
745094,1,7156,130,Venstre,2019-06-25 13:00:00
745095,1,7156,224,Socialdemokratiet,2019-06-25 13:00:00
745096,1,7156,163,Venstre,2019-06-25 13:00:00
745097,1,7156,80,Venstre,2019-06-25 13:00:00
745098,1,7156,97,Socialdemokratiet,2019-06-25 13:00:00
745099,1,7156,264,Socialdemokratiet,2019-06-25 13:00:00
745100,1,7156,82,Danmarksdemokraterne,2019-06-25 13:00:00
745101,1,7156,187,Socialdemokratiet,2019-06-25 13:00:00
745102,1,7156,296,Venstre,2019-06-25 13:00:00
745103,1,7156,206,Venstre,2019-06-25 13:00:00
745104,1,7156,182,Danmarksdemokraterne,2019-06-25 13:00:00
745105,1,7156,162,Danmarksdemokraterne,2019-06-25 13:00:00
745106,1,7156,118,Socialdemokratiet,2019-06-25 13:00:00
745107,1,7156,113,Danmarksdemokraterne,2019-06-25 13:00:00
745108,1,7156,263,Dansk Folkeparti,2019-06-25 13:00:00
745109,1,7156,225,Alternativet,2019-06-25 13:00:00
745110,1,7156,207,Venstre,2019-06-25 13:00:00
745111,1,7156,119,Danmarksdemokraterne,2019-06-25 13:00:00
745112,1,7156,88,Venstre,2019-06-25 13:00:00
745113,1,7156,286,Socialdemokratiet,2019-06-25 13:00:00
745114,1,7156,189,Det Konservative Folkeparti,2019-06-25 13:00:00
745115,1,7156,127,Venstre,2019-06-25 13:00:00
745116,1,7156,44,Enhedslisten,2019-06-25 13:00:00
745117,1,7156,213,Socialdemokratiet,2019-06-25 13:00:00
745118,1,7156,102,Venstre,2019-06-25 13:00:00
745119,1,7156,208,Socialdemokratiet,2019-06-25 13:00:00
745120,1,7156,78,Uden for folketingsgrupperne,2019-06-25 13:00:00
745121,1,7156,266,Socialdemokratiet,2019-06-25 13:00:00
745122,1,7156,181,Socialdemokratiet,2019-06-25 13:00:00
745123,1,7156,110,Enhedslisten,2019-06-25 13:00:00
745124,1,7156,168,Venstre,2019-06-25 13:00:00
745125,1,7156,100,Radikale Venstre,2019-06-25 13:00:00
745126,1,7156,99,Liberal Alliance,2019-06-25 13:00:00
745127,1,7156,59,Radikale Venstre,2019-06-25 13:00:00
745128,1,7156,112,Radikale Venstre,2019-06-25 13:00:00
745129,1,7156,172,Socialdemokratiet,2019-06-25 13:00:00
745130,1,7156,192,Venstre,2019-06-25 13:00:00
745131,1,7156,141,Radikale Venstre,2019-06-25 13:00:00
745132,1,7156,366,Socialdemokratiet,2019-06-25 13:00:00
745133,1,7156,214,Socialdemokratiet,2019-06-25 13:00:00
745134,1,7156,167,Socialdemokratiet,2019-06-25 13:00:00
745135,1,7156,15793,Det Konservative Folkeparti,2019-06-25 13:00:00
745136,1,7156,15782,Det Konservative Folkeparti,2019-06-25 13:00:00
745137,1,7156,15774,Danmarksdemokraterne,2019-06-25 13:00:00
745138,1,7156,15800,Liberal Alliance,2019-06-25 13:00:00
745139,1,7156,15787,Socialdemokratiet,2019-06-25 13:00:00
745140,1,7156,15791,Enhedslisten,2019-06-25 13:00:00
745141,1,7156,15790,Det Konservative Folkeparti,2019-06-25 13:00:00
745142,1,7156,15762,Socialdemokratiet,2019-06-25 13:00:00
745143,1,7156,15788,Socialistisk Folkeparti,2019-06-25 13:00:00
745144,1,7156,15792,Socialistisk Folkeparti,2019-06-25 13:00:00
745145,1,7156,667,Enhedslisten,2019-06-25 13:00:00
745146,1,7156,15770,Socialdemokratiet,2019-06-25 13:00:00
745147,1,7156,15776,Socialdemokratiet,2019-06-25 13:00:00
745148,1,7156,15794,Socialistisk Folkeparti,2019-06-25 13:00:00
745149,1,7156,15760,Socialdemokratiet,2019-06-25 13:00:00
745150,1,7156,16180,Socialdemokratiet,2019-06-25 13:00:00
745151,1,7156,16351,Socialdemokratiet,2019-06-25 13:00:00
745152,1,7156,16582,Enhedslisten,2019-06-25 13:00:00
745153,1,7156,16610,Socialdemokratiet,2019-06-25 13:00:00
745154,1,7156,16728,Socialistisk Folkeparti,2019-06-25 13:00:00
745155,1,7156,17140,Uden for folketingsgrupperne,2019-06-25 13:00:00
745156,1,7156,17267,Radikale Venstre,2019-06-25 13:00:00
745157,1,7156,17629,Danmarksdemokraterne,2019-06-25 13:00:00
745158,1,7156,17628,Socialistisk Folkeparti,2019-06-25 13:00:00
745159,1,7156,9976,Enhedslisten,2019-06-25 13:00:00
745160,1,7156,17990,Venstre,2019-06-25 13:00:00
745161,1,7156,18700,Venstre,2019-06-25 13:00:00
745162,1,7156,18711,Det Konservative Folkeparti,2019-06-25 13:00:00
745163,1,7156,18706,Socialistisk Folkeparti,2019-06-25 13:00:00
745164,1,7156,18701,Venstre,2019-06-25 13:00:00
745165,1,7156,18717,Socialdemokratiet,2019-06-25 13:00:00
745166,1,7156,18728,Radikale Venstre,2019-06-25 13:00:00
745167,1,7156,18707,Socialistisk Folkeparti,2019-06-25 13:00:00
745168,1,7156,18722,Uden for folketingsgrupperne,2019-06-25 13:00:00
745169,1,7156,18696,Venstre,2019-06-25 13:00:00
745170,1,7156,18712,Det Konservative Folkeparti,2019-06-25 13:00:00
745171,1,7156,18688,Siumut,2019-06-25 13:00:00
745172,1,7156,18714,Socialdemokratiet,2019-06-25 13:00:00
745173,1,7156,18697,Venstre,2019-06-25 13:00:00
745174,1,7156,18718,Socialdemokratiet,2019-06-25 13:00:00
745175,1,7156,18726,Radikale Venstre,2019-06-25 13:00:00
745176,1,7156,18724,Borgernes Parti,2019-06-25 13:00:00
745177,1,7156,18699,Venstre,2019-06-25 13:00:00
745178,1,7156,238,Dansk Folkeparti,2019-06-25 13:00:00
745179,1,7156,18709,Socialistisk Folkeparti,2019-06-25 13:00:00
745180,1,7156,18708,Socialistisk Folkeparti,2019-06-25 13:00:00
745181,1,7156,18715,Socialdemokratiet,2019-06-25 13:00:00
745182,1,7156,18725,Radikale Venstre,2019-06-25 13:00:00
745183,1,7156,18704,Socialistisk Folkeparti,2019-06-25 13:00:00
745184,1,7156,18727,Radikale Venstre,2019-06-25 13:00:00
745185,1,7156,18729,Radikale Venstre,2019-06-25 13:00:00
745186,1,7156,661,Uden for folketingsgrupperne,2019-06-25 13:00:00
745187,1,7156,18691,Frie Grønne,2019-06-25 13:00:00
745188,1,7156,18716,Socialdemokratiet,2019-06-25 13:00:00
745189,1,7156,18705,Socialistisk Folkeparti,2019-06-25 13:00:00
745190,1,7156,18695,Venstre,2019-06-25 13:00:00
745191,1,7156,18703,Liberal Alliance,2019-06-25 13:00:00
745192,1,7156,18694,Enhedslisten,2019-06-25 13:00:00
745193,1,7156,18693,Enhedslisten,2019-06-25 13:00:00
745194,1,7156,18719,Socialdemokratiet,2019-06-25 13:00:00
745195,1,7156,18692,Frie Grønne,2019-06-25 13:00:00
745196,1,7159,117,Uden for folketingsgrupperne,2019-09-12 10:00:00
745197,1,7159,49,Venstre,2019-09-12 10:00:00
745198,1,7159,220,Socialdemokratiet,2019-09-12 10:00:00
745199,1,7159,184,Socialdemokratiet,2019-09-12 10:00:00
745200,1,7159,121,Socialistisk Folkeparti,2019-09-12 10:00:00
745201,1,7159,34,Danmarksdemokraterne,2019-09-12 10:00:00
745202,1,7159,197,Socialdemokratiet,2019-09-12 10:00:00
745203,1,7159,265,Venstre,2019-09-12 10:00:00
745204,1,7159,246,Socialdemokratiet,2019-09-12 10:00:00
745205,1,7159,173,Venstre,2019-09-12 10:00:00
745206,1,7159,271,Venstre,2019-09-12 10:00:00
745207,1,7159,260,Socialdemokratiet,2019-09-12 10:00:00
745208,1,7159,154,Socialdemokratiet,2019-09-12 10:00:00
745209,1,7159,201,Socialdemokratiet,2019-09-12 10:00:00
745210,1,7159,668,Uden for folketingsgrupperne,2019-09-12 10:00:00
745211,1,7159,38,Socialdemokratiet,2019-09-12 10:00:00
745212,1,7159,352,Socialdemokratiet,2019-09-12 10:00:00
745213,1,7159,217,Venstre,2019-09-12 10:00:00
745214,1,7159,194,Venstre,2019-09-12 10:00:00
745215,1,7159,130,Venstre,2019-09-12 10:00:00
745216,1,7159,80,Venstre,2019-09-12 10:00:00
745217,1,7159,97,Socialdemokratiet,2019-09-12 10:00:00
745218,1,7159,82,Danmarksdemokraterne,2019-09-12 10:00:00
745219,1,7159,187,Socialdemokratiet,2019-09-12 10:00:00
745220,1,7159,48,Danmarksdemokraterne,2019-09-12 10:00:00
745221,1,7159,296,Venstre,2019-09-12 10:00:00
745222,1,7159,206,Venstre,2019-09-12 10:00:00
745223,1,7159,182,Danmarksdemokraterne,2019-09-12 10:00:00
745224,1,7159,72,Venstre,2019-09-12 10:00:00
745225,1,7159,162,Danmarksdemokraterne,2019-09-12 10:00:00
745226,1,7159,18,Dansk Folkeparti,2019-09-12 10:00:00
745227,1,7159,164,Venstre,2019-09-12 10:00:00
745228,1,7159,118,Socialdemokratiet,2019-09-12 10:00:00
745229,1,7159,113,Danmarksdemokraterne,2019-09-12 10:00:00
745230,1,7159,263,Dansk Folkeparti,2019-09-12 10:00:00
745231,1,7159,119,Danmarksdemokraterne,2019-09-12 10:00:00
745232,1,7159,88,Venstre,2019-09-12 10:00:00
745233,1,7159,200,Venstre,2019-09-12 10:00:00
745234,1,7159,189,Det Konservative Folkeparti,2019-09-12 10:00:00
745235,1,7159,127,Venstre,2019-09-12 10:00:00
745236,1,7159,44,Enhedslisten,2019-09-12 10:00:00
745237,1,7159,213,Socialdemokratiet,2019-09-12 10:00:00
745238,1,7159,160,Socialdemokratiet,2019-09-12 10:00:00
745239,1,7159,102,Venstre,2019-09-12 10:00:00
745240,1,7159,78,Uden for folketingsgrupperne,2019-09-12 10:00:00
745241,1,7159,266,Socialdemokratiet,2019-09-12 10:00:00
745242,1,7159,110,Enhedslisten,2019-09-12 10:00:00
745243,1,7159,99,Liberal Alliance,2019-09-12 10:00:00
745244,1,7159,219,Socialistisk Folkeparti,2019-09-12 10:00:00
745245,1,7159,172,Socialdemokratiet,2019-09-12 10:00:00
745246,1,7159,69,Enhedslisten,2019-09-12 10:00:00
745247,1,7159,141,Radikale Venstre,2019-09-12 10:00:00
745248,1,7159,366,Socialdemokratiet,2019-09-12 10:00:00
745249,1,7159,15782,Det Konservative Folkeparti,2019-09-12 10:00:00
745250,1,7159,15774,Danmarksdemokraterne,2019-09-12 10:00:00
745251,1,7159,15787,Socialdemokratiet,2019-09-12 10:00:00
745252,1,7159,15792,Socialistisk Folkeparti,2019-09-12 10:00:00
745253,1,7159,15784,Det Konservative Folkeparti,2019-09-12 10:00:00
745254,1,7159,667,Enhedslisten,2019-09-12 10:00:00
745255,1,7159,15785,Enhedslisten,2019-09-12 10:00:00
745256,1,7159,15770,Socialdemokratiet,2019-09-12 10:00:00
745257,1,7159,15794,Socialistisk Folkeparti,2019-09-12 10:00:00
745258,1,7159,16180,Socialdemokratiet,2019-09-12 10:00:00
745259,1,7159,16351,Socialdemokratiet,2019-09-12 10:00:00
745260,1,7159,16503,Socialdemokratiet,2019-09-12 10:00:00
745261,1,7159,16582,Enhedslisten,2019-09-12 10:00:00
745262,1,7159,16610,Socialdemokratiet,2019-09-12 10:00:00
745263,1,7159,17141,Det Konservative Folkeparti,2019-09-12 10:00:00
745264,1,7159,17267,Radikale Venstre,2019-09-12 10:00:00
745265,1,7159,17629,Danmarksdemokraterne,2019-09-12 10:00:00
745266,1,7159,17628,Socialistisk Folkeparti,2019-09-12 10:00:00
745267,1,7159,17990,Venstre,2019-09-12 10:00:00
745268,1,7159,18265,Venstre,2019-09-12 10:00:00
745269,1,7159,18698,Venstre,2019-09-12 10:00:00
745270,1,7159,18710,Det Konservative Folkeparti,2019-09-12 10:00:00
745271,1,7159,18711,Det Konservative Folkeparti,2019-09-12 10:00:00
745272,1,7159,18706,Socialistisk Folkeparti,2019-09-12 10:00:00
745273,1,7159,18701,Venstre,2019-09-12 10:00:00
745274,1,7159,18717,Socialdemokratiet,2019-09-12 10:00:00
745275,1,7159,18728,Radikale Venstre,2019-09-12 10:00:00
745276,1,7159,18707,Socialistisk Folkeparti,2019-09-12 10:00:00
745277,1,7159,18722,Uden for folketingsgrupperne,2019-09-12 10:00:00
745278,1,7159,18696,Venstre,2019-09-12 10:00:00
745279,1,7159,18720,Socialdemokratiet,2019-09-12 10:00:00
745280,1,7159,18697,Venstre,2019-09-12 10:00:00
745281,1,7159,18718,Socialdemokratiet,2019-09-12 10:00:00
745282,1,7159,18726,Radikale Venstre,2019-09-12 10:00:00
745283,1,7159,18699,Venstre,2019-09-12 10:00:00
745284,1,7159,238,Dansk Folkeparti,2019-09-12 10:00:00
745285,1,7159,18709,Socialistisk Folkeparti,2019-09-12 10:00:00
745286,1,7159,18715,Socialdemokratiet,2019-09-12 10:00:00
745287,1,7159,18725,Radikale Venstre,2019-09-12 10:00:00
745288,1,7159,18727,Radikale Venstre,2019-09-12 10:00:00
745289,1,7159,18729,Radikale Venstre,2019-09-12 10:00:00
745290,1,7159,18691,Frie Grønne,2019-09-12 10:00:00
745291,1,7159,18716,Socialdemokratiet,2019-09-12 10:00:00
745292,1,7159,18705,Socialistisk Folkeparti,2019-09-12 10:00:00
745293,1,7159,18721,Dansk Folkeparti,2019-09-12 10:00:00
745294,1,7159,18694,Enhedslisten,2019-09-12 10:00:00
745295,1,7159,18723,Liberal Alliance,2019-09-12 10:00:00
745296,1,7159,18693,Enhedslisten,2019-09-12 10:00:00
745297,1,7159,18719,Socialdemokratiet,2019-09-12 10:00:00
745298,1,7159,18692,Frie Grønne,2019-09-12 10:00:00
745299,1,7159,18736,Det Konservative Folkeparti,2019-09-12 10:00:00
745300,1,7159,18830,Radikale Venstre,2019-09-12 10:00:00
745301,1,7160,117,Uden for folketingsgrupperne,2019-09-12 10:00:00
745302,1,7160,49,Venstre,2019-09-12 10:00:00
745303,1,7160,220,Socialdemokratiet,2019-09-12 10:00:00
745304,1,7160,121,Socialistisk Folkeparti,2019-09-12 10:00:00
745305,1,7160,34,Danmarksdemokraterne,2019-09-12 10:00:00
745306,1,7160,197,Socialdemokratiet,2019-09-12 10:00:00
745307,1,7160,265,Venstre,2019-09-12 10:00:00
745308,1,7160,246,Socialdemokratiet,2019-09-12 10:00:00
745309,1,7160,173,Venstre,2019-09-12 10:00:00
745310,1,7160,271,Venstre,2019-09-12 10:00:00
745311,1,7160,260,Socialdemokratiet,2019-09-12 10:00:00
745312,1,7160,154,Socialdemokratiet,2019-09-12 10:00:00
745313,1,7160,201,Socialdemokratiet,2019-09-12 10:00:00
745314,1,7160,668,Uden for folketingsgrupperne,2019-09-12 10:00:00
745315,1,7160,38,Socialdemokratiet,2019-09-12 10:00:00
745316,1,7160,352,Socialdemokratiet,2019-09-12 10:00:00
745317,1,7160,217,Venstre,2019-09-12 10:00:00
745318,1,7160,194,Venstre,2019-09-12 10:00:00
745319,1,7160,130,Venstre,2019-09-12 10:00:00
745320,1,7160,80,Venstre,2019-09-12 10:00:00
745321,1,7160,97,Socialdemokratiet,2019-09-12 10:00:00
745322,1,7160,82,Danmarksdemokraterne,2019-09-12 10:00:00
745323,1,7160,187,Socialdemokratiet,2019-09-12 10:00:00
745324,1,7160,48,Danmarksdemokraterne,2019-09-12 10:00:00
745325,1,7160,296,Venstre,2019-09-12 10:00:00
745326,1,7160,206,Venstre,2019-09-12 10:00:00
745327,1,7160,182,Danmarksdemokraterne,2019-09-12 10:00:00
745328,1,7160,72,Venstre,2019-09-12 10:00:00
745329,1,7160,162,Danmarksdemokraterne,2019-09-12 10:00:00
745330,1,7160,18,Dansk Folkeparti,2019-09-12 10:00:00
745331,1,7160,164,Venstre,2019-09-12 10:00:00
745332,1,7160,118,Socialdemokratiet,2019-09-12 10:00:00
745333,1,7160,113,Danmarksdemokraterne,2019-09-12 10:00:00
745334,1,7160,263,Dansk Folkeparti,2019-09-12 10:00:00
745335,1,7160,119,Danmarksdemokraterne,2019-09-12 10:00:00
745336,1,7160,88,Venstre,2019-09-12 10:00:00
745337,1,7160,200,Venstre,2019-09-12 10:00:00
745338,1,7160,189,Det Konservative Folkeparti,2019-09-12 10:00:00
745339,1,7160,127,Venstre,2019-09-12 10:00:00
745340,1,7160,44,Enhedslisten,2019-09-12 10:00:00
745341,1,7160,213,Socialdemokratiet,2019-09-12 10:00:00
745342,1,7160,160,Socialdemokratiet,2019-09-12 10:00:00
745343,1,7160,102,Venstre,2019-09-12 10:00:00
745344,1,7160,78,Uden for folketingsgrupperne,2019-09-12 10:00:00
745345,1,7160,266,Socialdemokratiet,2019-09-12 10:00:00
745346,1,7160,110,Enhedslisten,2019-09-12 10:00:00
